,customer_id,first_name,last_name,email,subscription_type,plan_type,auto_renew,avg_articles_per_week,days_since_last_login,support_tickets_last_90d,discount_used_last_renewal,email_open_rate,time_spent_per_session_mins,region,most_read_category,completion_rate,article_skips_per_week,primary_device,previous_renewal_status,last_campaign_engaged,campaign_ctr,nps_score,sentiment_score,subscription_start_date,subscription_end_date,csat_score,customer_age,gender,signup_source,payment_method,downgrade_history,subscription_status,Phone,full_name,churn_score,churn_risk
245,EC-2025-000246,Sharon,Lee,sharon_lee@yahoo.com,Digital,Monthly,Yes,0.0,18,0,Yes,0.92,3.28,Europe,Politics,0.74,1,Desktop,Auto,No Data,0.4,74,-0.55,2025-03-13 05:54:16.426471,2026-03-13 05:54:16.426471,3,53,Other,Web,Credit Card,No,Cancelled,+44-7382596211,Sharon Lee,0.9271407433635966,Churned
246,EC-2024-000247,Christine,Anderson,christine_anderson@gmail.com,Digital,Monthly,No,2.09,2,2,No,0.57,11.24,North America,Politics,0.95,2,Mobile,Auto,Newsletter Promo,0.51,-13,-0.62,2024-11-12 05:54:16.426475,2025-11-12 05:54:16.426475,3,30,Female,Web,Credit Card,No,Active,+1-946-700-7631,Christine Anderson,0.712304803517388,High
247,EC-2024-000248,Michael,Rivera,michael_rivera@gmail.com,Digital,Monthly,Yes,3.32,7,1,No,0.36,11.9,Europe,Politics,0.51,1,Mobile,Manual,Newsletter Promo,0.25,42,0.1,2024-05-16 05:54:16.426479,2025-05-16 05:54:16.426479,5,24,Male,Web,Credit Card,No,Active,+44-7065697789,Michael Rivera,0.0297660004652252,Low
248,EC-2023-000249,Christopher,Wright,christopher_wright@yahoo.com,Digital,Annual,Yes,4.8,7,1,No,0.76,12.36,Europe,Politics,0.55,0,Mobile,Manual,Newsletter Promo,0.14,-68,0.95,2023-12-12 05:54:16.426484,2024-12-11 05:54:16.426484,1,18,Male,Web,Credit Card,No,Active,+44-7665719842,Christopher Wright,0.0016417229314278,Low
249,EC-2023-000250,Susan,Wright,susan_wright@outlook.com,Digital+Print,Monthly,No,2.26,22,2,No,0.26,-0.61,Europe,Politics,0.8,1,Desktop,Auto,Newsletter Promo,0.35,-86,-0.47,2023-11-07 05:54:16.426488,2024-11-06 05:54:16.426488,5,26,Female,Web,PayPal,No,Cancelled,+44-7946478144,Susan Wright,0.9804075784246824,Churned
250,EC-2024-000251,Robert,White,robert_white@yahoo.com,Digital+Print,Annual,No,0.19,25,2,No,0.69,15.47,Europe,Politics,0.73,2,Desktop,Auto,Retention Offer,0.13,-74,-0.48,2024-07-07 05:54:16.426492,2025-07-07 05:54:16.426492,5,45,Male,Mobile App,PayPal,No,Cancelled,+44-7397090495,Robert White,0.9896625816603752,Churned
251,EC-2023-000252,Alexander,Allen,alexander_allen@hotmail.com,Digital,Monthly,Yes,3.93,19,2,No,0.04,7.05,Europe,Politics,0.42,1,Desktop,Manual,No Data,0.17,88,-0.61,2023-12-03 05:54:16.426497,2024-12-02 05:54:16.426497,5,53,Male,Mobile App,Debit Card,No,Active,+44-7184086444,Alexander Allen,0.1439592963266872,Low
252,EC-2024-000253,Ryan,Wright,ryan_wright@icloud.com,Digital+Print,Monthly,Yes,2.05,14,0,No,0.84,12.75,North America,Politics,0.56,3,Mobile,Manual,Newsletter Promo,0.53,95,-0.11,2024-11-06 05:54:16.426501,2025-11-06 05:54:16.426501,1,63,Male,Mobile App,Credit Card,No,Active,+1-279-218-3992,Ryan Wright,0.308668436204012,Low
253,EC-2024-000254,Ryan,Johnson,ryan_johnson@mail.com,Digital+Print,Monthly,Yes,1.22,3,0,Yes,0.45,12.96,North America,Environment,0.63,1,Mobile,Auto,No Data,0.44,11,-0.49,2024-03-30 05:54:16.426505,2025-03-30 05:54:16.426505,4,47,Male,Mobile App,Credit Card,No,Cancelled,+1-741-938-9330,Ryan Johnson,0.2378298326101427,Churned
254,EC-2023-000255,Amy,Harris,amy_harris@mail.com,Digital,Monthly,Yes,2.06,18,0,No,0.64,6.49,North America,Finance,0.59,0,Mobile,Manual,Survey,0.47,-19,-0.48,2023-06-20 05:54:16.426509,2024-06-19 05:54:16.426509,1,26,Female,Web,Credit Card,No,Active,+1-954-698-1598,Amy Harris,0.2713755057393986,Low
255,EC-2023-000256,Amy,Martinez,amy_martinez@icloud.com,Digital+Print,Monthly,Yes,2.72,20,2,No,0.22,12.64,North America,Politics,0.42,1,Mobile,Manual,Retention Offer,0.24,-53,0.11,2023-11-16 05:54:16.426513,2024-11-15 05:54:16.426513,5,47,Female,Web,Debit Card,Yes,Active,+1-426-715-8567,Amy Martinez,0.3856517038605987,Low
256,EC-2023-000257,Kevin,Thompson,kevin_thompson@mail.com,Espresso,Monthly,Yes,2.09,2,0,No,0.68,8.46,Asia,Finance,0.95,1,Desktop,Auto,Survey,0.51,-93,-0.72,2023-09-04 05:54:16.426517,2024-09-03 05:54:16.426517,2,52,Male,Mobile App,Credit Card,No,Active,+91-9163042112,Kevin Thompson,0.0200342943825517,Low
257,EC-2024-000258,Jennifer,Young,jennifer_young@outlook.com,Espresso,Monthly,Yes,0.0,12,0,Yes,0.77,1.71,Asia,Culture,0.83,1,Tablet,Auto,No Data,0.11,33,0.81,2024-06-30 05:54:16.426522,2025-06-30 05:54:16.426522,2,64,Female,Mobile App,Credit Card,No,Cancelled,+91-9555066668,Jennifer Young,0.8331301653545833,Churned
258,EC-2024-000259,Lisa,Harris,lisa_harris@mail.com,Espresso,Monthly,Yes,4.35,7,1,No,0.47,14.67,North America,Technology,0.64,0,Desktop,Manual,No Data,0.26,90,-0.59,2024-10-09 05:54:16.426526,2025-10-09 05:54:16.426526,3,44,Female,Web,Credit Card,Yes,Active,+1-499-359-5832,Lisa Harris,0.0121291671667341,Low
259,EC-2023-000260,Kimberly,Anderson,kimberly_anderson@gmail.com,Digital+Print,Monthly,Yes,4.91,22,2,No,0.62,6.9,Others,Politics,0.78,0,Tablet,Auto,Newsletter Promo,0.24,17,0.57,2023-11-13 05:54:16.426530,2024-11-12 05:54:16.426530,4,46,Female,Web,Credit Card,Yes,Active,+70-2959704164,Kimberly Anderson,0.1412863625859538,Low
260,EC-2024-000261,Robert,Walker,robert_walker@hotmail.com,Espresso,Monthly,Yes,3.98,15,2,No,0.46,6.58,Europe,Technology,0.93,1,Desktop,Manual,No Data,0.05,-17,0.99,2024-11-24 05:54:16.426534,2025-11-24 05:54:16.426534,3,22,Other,Mobile App,Credit Card,No,Active,+44-7713152021,Robert Walker,0.1223324724076919,Low
261,EC-2022-000262,Sandra,Young,sandra_young@mail.com,Espresso,Annual,Yes,1.29,12,1,Yes,0.89,8.39,Others,Technology,0.4,1,Mobile,Manual,Newsletter Promo,0.29,-99,0.6,2022-11-14 05:54:16.426538,2023-11-14 05:54:16.426538,3,18,Other,Web,PayPal,No,Active,+47-3362189962,Sandra Young,0.2219456751443076,Low
262,EC-2025-000263,Stephanie,King,stephanie_king@icloud.com,Digital,Monthly,Yes,2.7,2,0,No,0.5,11.09,Asia,Technology,0.48,0,Tablet,Manual,No Data,0.14,49,0.54,2025-04-15 05:54:16.426543,2026-04-15 05:54:16.426543,2,60,Female,Web,PayPal,No,Active,+91-8024566471,Stephanie King,0.0236507986713524,Low
263,EC-2025-000264,Carolyn,Allen,carolyn_allen@icloud.com,Digital,Monthly,Yes,2.99,15,1,Yes,0.84,9.77,Asia,Technology,0.68,0,Mobile,Auto,Retention Offer,0.46,17,0.4,2025-04-09 05:54:16.426547,2026-04-09 05:54:16.426547,1,68,Female,Referral,Credit Card,No,Active,+91-8047117130,Carolyn Allen,0.3380344386102418,Low
264,EC-2023-000265,Patrick,Harris,patrick_harris@hotmail.com,Digital,Monthly,Yes,3.9,8,0,Yes,0.8,12.19,North America,Culture,0.86,1,Desktop,Auto,No Data,0.34,-80,0.11,2023-04-04 05:54:16.426552,2024-04-03 05:54:16.426552,3,22,Male,Mobile App,Credit Card,Yes,Active,+1-963-997-3207,Patrick Harris,0.0408506647116593,Low
265,EC-2022-000266,Rebecca,Hernandez,rebecca_hernandez@hotmail.com,Espresso,Monthly,Yes,4.0,27,0,Yes,0.41,4.64,North America,Culture,0.33,1,Mobile,Auto,Newsletter Promo,0.49,33,0.59,2022-11-22 05:54:16.426555,2023-11-22 05:54:16.426555,3,46,Female,Mobile App,Credit Card,Yes,Active,+1-759-435-2036,Rebecca Hernandez,0.4722412901549249,Low
266,EC-2024-000267,Anna,Moore,anna_moore@hotmail.com,Digital,Monthly,Yes,1.9,13,0,Yes,0.23,7.03,North America,Technology,0.99,2,Mobile,Manual,Retention Offer,0.51,22,-0.13,2024-01-28 05:54:16.426560,2025-01-27 05:54:16.426560,4,34,Female,Web,PayPal,No,Cancelled,+1-956-840-9551,Anna Moore,0.4117981550940938,Churned
267,EC-2024-000268,Rebecca,Harris,rebecca_harris@hotmail.com,Digital,Monthly,Yes,3.12,12,1,No,0.41,9.54,Asia,Finance,0.62,1,Desktop,Manual,No Data,0.41,-5,0.43,2024-11-07 05:54:16.426564,2025-11-07 05:54:16.426564,2,68,Female,Mobile App,PayPal,No,Active,+91-7405503858,Rebecca Harris,0.1141759935726143,Low
268,EC-2024-000269,Alexander,Brown,alexander_brown@icloud.com,Digital,Monthly,No,3.69,20,1,No,0.83,17.59,North America,Technology,0.55,0,Mobile,Auto,No Data,0.14,97,0.55,2024-02-09 05:54:16.426568,2025-02-08 05:54:16.426568,1,66,Male,Mobile App,PayPal,No,Cancelled,+1-519-780-1406,Alexander Brown,0.9236408463960434,Churned
269,EC-2022-000270,Justin,Carter,justin_carter@gmail.com,Digital+Print,Monthly,Yes,5.18,24,1,Yes,0.23,9.54,Asia,Culture,0.5,0,Mobile,Auto,Newsletter Promo,0.3,-88,0.25,2022-10-19 05:54:16.426573,2023-10-19 05:54:16.426573,4,54,Male,Mobile App,Credit Card,No,Active,+91-8444621547,Justin Carter,0.1479148081992028,Low
270,EC-2024-000271,Ronald,Lee,ronald_lee@mail.com,Digital+Print,Monthly,No,4.06,6,1,No,0.52,14.34,North America,Politics,0.42,0,Mobile,Manual,Retention Offer,0.18,-100,-0.13,2024-12-28 05:54:16.426577,2025-12-28 05:54:16.426577,1,41,Male,Web,PayPal,No,Active,+1-417-559-9073,Ronald Lee,0.2498138160565618,Low
271,EC-2023-000272,Susan,Thomas,susan_thomas@mail.com,Digital,Annual,Yes,4.18,14,2,No,0.81,10.15,Asia,Environment,0.85,1,Mobile,Manual,No Data,0.15,49,0.24,2023-12-19 05:54:16.426581,2024-12-18 05:54:16.426581,1,69,Female,Referral,Debit Card,No,Active,+91-7253323403,Susan Thomas,0.0114852409558043,Low
272,EC-2024-000273,Katherine,Clark,katherine_clark@yahoo.com,Digital,Annual,Yes,3.13,6,1,Yes,0.35,8.07,North America,Politics,0.97,0,Tablet,Auto,No Data,0.11,16,-0.18,2024-10-27 05:54:16.426585,2025-10-27 05:54:16.426585,3,44,Other,Web,PayPal,No,Active,+1-363-360-1412,Katherine Clark,0.0492883514751658,Low
273,EC-2023-000274,Matthew,Johnson,matthew_johnson@hotmail.com,Digital+Print,Monthly,Yes,5.12,5,1,No,0.64,9.01,North America,Finance,0.59,0,Desktop,Auto,Retention Offer,0.26,51,-0.27,2023-01-30 05:54:16.426590,2024-01-30 05:54:16.426590,4,26,Male,Web,Credit Card,No,Active,+1-711-811-8762,Matthew Johnson,0.0044260856424311,Low
274,EC-2023-000275,Carol,Lopez,carol_lopez@yahoo.com,Digital,Monthly,Yes,3.61,1,1,No,0.25,9.33,North America,Culture,0.97,0,Mobile,Manual,No Data,0.16,-37,0.39,2023-09-27 05:54:16.426594,2024-09-26 05:54:16.426594,3,55,Female,Web,PayPal,No,Active,+1-736-898-9417,Carol Lopez,0.0230481390176118,Low
275,EC-2023-000276,Joshua,Jackson,joshua_jackson@hotmail.com,Digital+Print,Monthly,Yes,1.71,8,3,No,0.11,12.41,Europe,Politics,0.88,0,Mobile,Manual,No Data,0.35,68,0.07,2023-02-14 05:54:16.426599,2024-02-14 05:54:16.426599,5,30,Male,Mobile App,PayPal,Yes,Cancelled,+44-7302028556,Joshua Jackson,0.4962034001014508,Churned
276,EC-2022-000277,Sandra,Rodriguez,sandra_rodriguez@outlook.com,Digital,Monthly,Yes,5.11,21,1,No,0.79,15.5,North America,Finance,0.64,1,Desktop,Manual,Retention Offer,0.41,49,0.39,2022-12-31 05:54:16.426603,2023-12-31 05:54:16.426603,1,43,Female,Mobile App,Credit Card,No,Active,+1-770-313-7214,Sandra Rodriguez,0.0717181016923349,Low
277,EC-2023-000278,Carol,Allen,carol_allen@gmail.com,Digital,Annual,Yes,4.05,23,1,Yes,0.1,11.44,Asia,Politics,0.77,1,Mobile,Auto,No Data,0.06,-40,0.08,2023-06-28 05:54:16.426607,2024-06-27 05:54:16.426607,4,28,Female,Mobile App,Credit Card,No,Active,+91-7289374088,Carol Allen,0.0363403892171798,Low
278,EC-2025-000279,Stephen,Hall,stephen_hall@mail.com,Digital,Monthly,Yes,2.34,16,1,No,0.27,14.75,North America,Finance,0.6,2,Mobile,Auto,No Data,0.24,7,0.25,2025-03-11 05:54:16.426612,2026-03-11 05:54:16.426612,2,41,Male,Web,PayPal,No,Active,+1-552-345-2298,Stephen Hall,0.4549645887312765,Low
279,EC-2024-000280,Brandon,Flores,brandon_flores@outlook.com,Digital,Monthly,No,2.28,4,0,No,0.86,6.14,North America,Politics,0.69,2,Mobile,Auto,No Data,0.09,-89,0.7,2024-10-30 05:54:16.426616,2025-10-30 05:54:16.426616,3,50,Male,Mobile App,PayPal,No,Active,+1-585-349-6557,Brandon Flores,0.5760602664514521,Medium
280,EC-2023-000281,Justin,Lopez,justin_lopez@gmail.com,Digital,Monthly,No,3.44,11,2,No,0.35,8.34,Asia,Finance,0.34,2,Desktop,Manual,Newsletter Promo,0.49,-11,-0.08,2023-02-12 05:54:16.426620,2024-02-12 05:54:16.426620,5,66,Male,Web,Debit Card,No,Active,+91-7940131198,Justin Lopez,0.5503601062606206,Medium
281,EC-2024-000282,Kimberly,Perez,kimberly_perez@gmail.com,Digital,Annual,Yes,3.69,0,1,Yes,0.97,7.1,North America,Finance,0.79,2,Mobile,Manual,No Data,0.5,31,-0.2,2024-03-31 05:54:16.426624,2025-03-31 05:54:16.426624,5,23,Other,Web,Credit Card,No,Active,+1-934-955-5976,Kimberly Perez,0.003699270655577,Low
282,EC-2024-000283,Timothy,Rivera,timothy_rivera@mail.com,Digital+Print,Monthly,Yes,3.3,9,0,Yes,0.98,11.26,Others,Environment,0.34,3,Mobile,Manual,Newsletter Promo,0.19,-18,0.21,2024-04-01 05:54:16.426628,2025-04-01 05:54:16.426628,5,52,Male,Mobile App,PayPal,No,Active,+31-9391245275,Timothy Rivera,0.0886461025626068,Low
283,EC-2024-000284,Jennifer,Flores,jennifer_flores@hotmail.com,Digital,Monthly,No,3.47,10,1,No,0.27,8.56,Others,Environment,0.87,1,Mobile,Auto,Survey,0.14,27,-1.29,2024-05-16 05:54:16.426633,2025-05-16 05:54:16.426633,3,33,Female,Web,Credit Card,Yes,Active,+86-6101965405,Jennifer Flores,0.1983031592950124,Low
284,EC-2024-000285,Timothy,Flores,timothy_flores@hotmail.com,Digital,Monthly,No,5.55,15,0,Yes,0.04,12.92,North America,Politics,0.88,1,Mobile,Manual,Retention Offer,0.49,39,0.35,2024-01-09 05:54:16.426637,2025-01-08 05:54:16.426637,2,30,Male,Mobile App,Debit Card,No,Active,+1-980-703-4548,Timothy Flores,0.1829293972068398,Low
285,EC-2024-000286,Angela,Jackson,angela_jackson@outlook.com,Digital,Monthly,No,4.61,13,0,No,0.71,6.28,North America,Technology,0.47,0,Desktop,Auto,No Data,0.61,-68,-0.43,2024-12-09 05:54:16.426641,2025-12-09 05:54:16.426641,4,61,Female,Web,Credit Card,No,Active,+1-786-466-5016,Angela Jackson,0.1995930173015431,Low
286,EC-2023-000287,Steven,Martinez,steven_martinez@hotmail.com,Digital,Monthly,Yes,3.29,7,0,Yes,0.45,10.17,North America,Politics,0.53,1,Mobile,Auto,No Data,0.27,48,0.84,2023-11-16 05:54:16.426645,2024-11-15 05:54:16.426645,1,28,Male,Web,Credit Card,No,Active,+1-864-735-1118,Steven Martinez,0.0843303749952364,Low
287,EC-2023-000288,Eric,Clark,eric_clark@outlook.com,Digital,Monthly,Yes,4.41,23,0,No,0.1,12.75,Asia,Politics,0.64,2,Mobile,Auto,Newsletter Promo,0.11,27,0.39,2023-07-17 05:54:16.426649,2024-07-16 05:54:16.426649,2,40,Male,Web,Credit Card,No,Active,+91-8419057292,Eric Clark,0.0450281605580354,Low
288,EC-2023-000289,Patrick,Adams,patrick_adams@yahoo.com,Digital,Monthly,Yes,1.45,16,2,Yes,0.71,1.74,Europe,Politics,0.72,0,Mobile,Manual,No Data,0.13,-1,0.46,2023-09-23 05:54:16.426653,2024-09-22 05:54:16.426653,3,19,Male,Web,PayPal,No,Cancelled,+44-7031806862,Patrick Adams,0.9024881537562846,Churned
289,EC-2024-000290,Eric,Thomas,eric_thomas@gmail.com,Digital,Monthly,No,3.6,24,2,No,0.03,18.49,Europe,Environment,0.5,1,Mobile,Manual,No Data,0.17,5,0.47,2024-01-14 05:54:16.426657,2025-01-13 05:54:16.426657,4,47,Male,Web,Credit Card,No,Cancelled,+44-7922959484,Eric Thomas,0.9071566133487852,Churned
290,EC-2023-000291,Joseph,Campbell,joseph_campbell@icloud.com,Digital,Monthly,Yes,5.71,17,2,No,0.87,8.87,Asia,Environment,0.71,2,Desktop,Auto,Retention Offer,0.25,-29,-0.23,2023-04-06 05:54:16.426662,2024-04-05 05:54:16.426662,1,36,Male,Web,PayPal,Yes,Active,+91-8702612567,Joseph Campbell,0.0221289905829973,Low
291,EC-2023-000292,Nicole,Clark,nicole_clark@mail.com,Digital,Monthly,No,2.67,11,0,No,0.14,1.9,North America,Politics,0.51,0,Desktop,Auto,No Data,0.29,-27,-0.13,2023-03-18 05:54:16.426666,2024-03-17 05:54:16.426666,4,57,Female,Mobile App,Credit Card,No,Active,+1-202-399-2994,Nicole Clark,0.550294662174554,Medium
292,EC-2024-000293,James,Lopez,james_lopez@icloud.com,Digital+Print,Monthly,No,1.73,24,2,Yes,0.13,10.63,Asia,Politics,0.34,1,Mobile,Manual,No Data,0.39,-5,-0.85,2024-08-09 05:54:16.426670,2025-08-09 05:54:16.426670,1,62,Male,Web,Credit Card,Yes,Cancelled,+91-7634767702,James Lopez,0.9895975951105278,Churned
293,EC-2024-000294,Michelle,Anderson,michelle_anderson@icloud.com,Digital+Print,Monthly,Yes,2.02,16,0,No,0.18,10.13,Asia,Politics,0.3,0,Mobile,Auto,Retention Offer,0.07,-9,0.75,2024-12-07 05:54:16.426674,2025-12-07 05:54:16.426674,1,63,Female,Mobile App,Credit Card,Yes,Active,+91-8363015419,Michelle Anderson,0.1344828159502863,Low
294,EC-2023-000295,Matthew,Roberts,matthew_roberts@mail.com,Digital+Print,Annual,No,1.37,27,1,Yes,0.96,9.67,Europe,Finance,0.37,0,Mobile,Manual,Survey,0.25,-27,-0.64,2023-05-23 05:54:16.426678,2024-05-22 05:54:16.426678,5,64,Male,Mobile App,Credit Card,No,Cancelled,+44-7112209291,Matthew Roberts,0.9803018833904488,Churned
295,EC-2024-000296,Charles,Jackson,charles_jackson@gmail.com,Digital+Print,Monthly,No,1.82,25,2,No,0.69,13.96,Asia,Technology,0.85,2,Desktop,Auto,No Data,0.08,-29,-0.01,2024-12-04 05:54:16.426683,2025-12-04 05:54:16.426683,3,66,Male,Mobile App,Credit Card,No,Cancelled,+91-8587231077,Charles Jackson,0.987941581954398,Churned
296,EC-2024-000297,Larry,Mitchell,larry_mitchell@hotmail.com,Digital,Monthly,No,2.44,13,1,No,0.8,12.99,Asia,Politics,0.97,2,Desktop,Auto,Newsletter Promo,0.1,79,0.61,2024-07-09 05:54:16.426687,2025-07-09 05:54:16.426687,2,32,Male,Mobile App,PayPal,Yes,Active,+91-8729213383,Larry Mitchell,0.8551528869375121,High
297,EC-2023-000298,Sandra,Garcia,sandra_garcia@outlook.com,Digital+Print,Monthly,No,0.89,15,1,No,0.4,11.19,North America,Culture,0.6,3,Mobile,Auto,No Data,0.31,74,0.77,2023-11-08 05:54:16.426691,2024-11-07 05:54:16.426691,5,59,Female,Web,Credit Card,Yes,Cancelled,+1-611-483-8961,Sandra Garcia,0.9717885896632512,Churned
298,EC-2023-000299,Gregory,Mitchell,gregory_mitchell@yahoo.com,Digital,Monthly,No,3.02,13,3,Yes,0.34,11.8,Europe,Finance,0.66,3,Desktop,Auto,Newsletter Promo,0.22,-42,-0.13,2023-12-07 05:54:16.426696,2024-12-06 05:54:16.426696,5,50,Male,Web,Credit Card,No,Cancelled,+44-7638154558,Gregory Mitchell,0.9731922250804186,Churned
299,EC-2024-000300,Larry,Jones,larry_jones@outlook.com,Digital,Annual,Yes,4.35,8,0,No,0.23,9.58,Europe,Environment,0.4,0,Desktop,Auto,No Data,0.21,74,-0.85,2024-03-03 05:54:16.426700,2025-03-03 05:54:16.426700,4,61,Male,Mobile App,Credit Card,Yes,Active,+44-7378050061,Larry Jones,0.0008474097184925,Low
300,EC-2023-000301,Lisa,Thomas,lisa_thomas@hotmail.com,Digital,Monthly,Yes,1.64,3,2,Yes,0.48,17.1,North America,Technology,0.69,1,Tablet,Auto,Survey,0.3,-45,0.12,2023-10-06 05:54:16.426704,2024-10-05 05:54:16.426704,1,58,Female,Mobile App,Credit Card,No,Cancelled,+1-776-207-2449,Lisa Thomas,0.6946515756606717,Churned
301,EC-2023-000302,Thomas,Scott,thomas_scott@yahoo.com,Digital+Print,Annual,Yes,5.28,24,2,Yes,0.55,4.08,Others,Finance,0.4,1,Mobile,Auto,Newsletter Promo,0.36,-88,0.17,2023-10-13 05:54:16.426708,2024-10-12 05:54:16.426708,1,22,Male,Web,Credit Card,No,Active,+20-5966715829,Thomas Scott,0.0405288585507895,Low
302,EC-2024-000303,Elizabeth,Hill,elizabeth_hill@hotmail.com,Digital,Monthly,Yes,3.77,22,1,Yes,0.63,10.56,North America,Culture,0.73,1,Mobile,Auto,No Data,0.17,71,0.21,2024-03-08 05:54:16.426712,2025-03-08 05:54:16.426712,4,39,Female,Mobile App,Debit Card,No,Active,+1-427-543-6949,Elizabeth Hill,0.4875081288748044,Low
303,EC-2023-000304,Paul,Wilson,paul_wilson@yahoo.com,Digital,Monthly,No,4.55,10,1,No,0.26,10.26,Europe,Culture,0.95,2,Mobile,Manual,No Data,0.19,-66,-0.15,2023-07-08 05:54:16.426717,2024-07-07 05:54:16.426717,3,44,Male,Mobile App,Credit Card,Yes,Active,+44-7945142313,Paul Wilson,0.1304012962091039,Low
304,EC-2022-000305,Jeffrey,Wright,jeffrey_wright@yahoo.com,Digital+Print,Annual,Yes,2.01,5,1,Yes,0.95,13.25,Europe,Politics,0.44,1,Desktop,Auto,Newsletter Promo,0.37,18,-0.07,2022-10-29 05:54:16.426721,2023-10-29 05:54:16.426721,1,64,Male,Mobile App,PayPal,No,Active,+44-7670634982,Jeffrey Wright,0.1845053852490812,Low
305,EC-2025-000306,Janet,Martinez,janet_martinez@gmail.com,Digital,Annual,Yes,4.28,14,2,Yes,0.17,6.62,North America,Finance,0.84,0,Desktop,Auto,Survey,0.31,14,-0.35,2025-01-12 05:54:16.426725,2026-01-12 05:54:16.426725,5,52,Female,Mobile App,PayPal,No,Active,+1-923-928-9637,Janet Martinez,0.0931960102835335,Low
306,EC-2024-000307,Benjamin,Lewis,benjamin_lewis@gmail.com,Digital,Annual,No,1.36,4,0,No,0.97,3.03,Others,Environment,0.32,0,Desktop,Manual,No Data,0.62,56,0.08,2024-06-15 05:54:16.426729,2025-06-15 05:54:16.426729,5,36,Male,Web,Credit Card,No,Active,+65-1607440581,Benjamin Lewis,0.0922082449597219,Low
307,EC-2025-000308,Thomas,Baker,thomas_baker@gmail.com,Espresso,Annual,Yes,4.34,10,1,Yes,0.01,10.63,Asia,Politics,0.56,0,Mobile,Auto,No Data,0.21,-45,0.4,2025-03-01 05:54:16.426733,2026-03-01 05:54:16.426733,1,56,Male,Web,Credit Card,No,Active,+91-9619356678,Thomas Baker,0.0058715440787145,Low
308,EC-2024-000309,Angela,Harris,angela_harris@gmail.com,Digital+Print,Monthly,No,3.26,24,0,No,0.48,11.12,Europe,Politics,0.38,1,Mobile,Auto,No Data,0.48,32,0.13,2024-08-14 05:54:16.426738,2025-08-14 05:54:16.426738,1,24,Female,Web,Credit Card,Yes,Cancelled,+44-7757362526,Angela Harris,0.7475156057940694,Churned
309,EC-2022-000310,Stephen,Wright,stephen_wright@mail.com,Digital+Print,Annual,Yes,3.83,17,1,No,0.33,15.96,North America,Finance,0.55,1,Mobile,Manual,Newsletter Promo,0.4,94,-0.02,2022-09-12 05:54:16.426743,2023-09-12 05:54:16.426743,3,56,Male,Web,Credit Card,Yes,Active,+1-242-709-3220,Stephen Wright,0.0222539362525121,Low
310,EC-2023-000311,Nicole,Campbell,nicole_campbell@yahoo.com,Digital+Print,Monthly,Yes,1.24,29,0,No,0.45,4.92,North America,Culture,0.42,1,Desktop,Manual,Newsletter Promo,0.33,-48,0.56,2023-02-26 05:54:16.426747,2024-02-26 05:54:16.426747,1,51,Female,Referral,PayPal,No,Cancelled,+1-847-526-6822,Nicole Campbell,0.9450217837941768,Churned
311,EC-2024-000312,Amanda,Mitchell,amanda_mitchell@gmail.com,Digital,Annual,Yes,1.66,12,1,No,0.57,14.62,North America,Culture,0.56,2,Mobile,Manual,Survey,0.39,0,0.13,2024-02-29 05:54:16.426751,2025-02-28 05:54:16.426751,3,51,Female,Web,PayPal,No,Active,+1-833-948-5636,Amanda Mitchell,0.1393367581251699,Low
312,EC-2023-000313,Linda,Anderson,linda_anderson@mail.com,Digital,Monthly,Yes,3.9,10,2,No,0.44,19.47,North America,Environment,0.59,0,Mobile,Auto,No Data,0.54,19,0.02,2023-11-15 05:54:16.426756,2024-11-14 05:54:16.426756,5,44,Female,Web,Debit Card,No,Active,+1-727-933-7033,Linda Anderson,0.068507469774443,Low
313,EC-2024-000314,Robert,Campbell,robert_campbell@mail.com,Digital,Annual,Yes,1.58,13,1,No,0.41,8.49,Europe,Finance,0.51,1,Desktop,Manual,No Data,0.07,-41,0.04,2024-11-14 05:54:16.426759,2025-11-14 05:54:16.426759,3,61,Male,Web,PayPal,Yes,Active,+44-7732059324,Robert Campbell,0.1140171299911336,Low
314,EC-2025-000315,Elizabeth,Harris,elizabeth_harris@yahoo.com,Digital,Monthly,Yes,3.69,27,2,Yes,0.73,4.84,Others,Politics,0.76,0,Mobile,Auto,Newsletter Promo,0.02,4,-0.61,2025-04-04 05:54:16.426764,2026-04-04 05:54:16.426764,1,22,Female,Mobile App,Credit Card,No,Active,+30-3408919579,Elizabeth Harris,0.6902662550336236,Medium
315,EC-2022-000316,David,Jones,david_jones@icloud.com,Digital,Monthly,No,0.95,17,1,No,0.69,8.37,Europe,Technology,0.94,1,Mobile,Auto,No Data,0.13,33,-0.55,2022-10-07 05:54:16.426768,2023-10-07 05:54:16.426768,2,21,Male,Mobile App,PayPal,No,Cancelled,+44-7724303949,David Jones,0.974550588532362,Churned
